data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3,admin3_pcode,inter_type,has_fatalities,month,civ_involved
7801659,104,MMR14511,14511,2021-03-29T00:00:00Z,2021,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Myanmar (2021-),NA,1,Civilians (Myanmar),NA,7,17,Southeast Asia,Myanmar,Kayin,Hpapun,Hpapun,Hpapun,18.065,97.4449,2,Free Burma Rangers; Twitter,Other-New media,"On 29 March 2021, in Ler Hto Poe village, Mae Thu village tract (Hpapun Township, Hpapun District, Kayin State), the Myanmar military fired five bombs at the No.3 State High School (Daw Goo Hta). The school was destroyed.",0,1617737279,MMR,MMR003003,military versus civilians,FALSE,Mar,yes
7801669,104,MMR14562,14562,2021-03-30T00:00:00Z,2021,1,Explosions/Remote violence,Air/drone strike,Military Forces of Myanmar (2021-),NA,1,KIO/KIA: Kachin Independence Organization/Kachin Independence Army,NA,2,12,Southeast Asia,Myanmar,Kachin,Mohnyin,Hpakant,Hpakant,25.6138,96.3148,3,Kachin News Group; Democratic Voice of Burma,Subnational-National,"On 30 March 2021, in Hpakant township (Mohnyin District, Kachin State), the Myanmar military carried airstrike targeting the KIA brigade-9 headquarters at 3:50 PM. Afterwards, the Dingnyin Kawng-based Myanmar military also fired 3 rounds of 105 MM howitzer on at the same KIA quarter at 4:10 PM. Casualties unknown.",0,1617737279,MMR,MMR001009,military versus rebels,FALSE,Mar,yes
7801674,104,MMR14592,14592,2021-03-30T00:00:00Z,2021,1,Explosions/Remote violence,Air/drone strike,Military Forces of Myanmar (2021-),NA,1,Civilians (Myanmar),NA,7,17,Southeast Asia,Myanmar,Bago-East,Bago,Shwegyin,Shwegyin,17.8917,97.0045,2,Karen Information Center News; Irrawaddy,National,"On 30 March 2021, in Shwegyin township (Bago District, Bago Region), the Myanmar military carried an airstrike with three fighter jets targeting the KNU brigade-3 controlled area. The KIC and RFA initially reported 6 fatalities, while the Irrawaddy reported an updated figure of 11 fatalities (fatalities coded as 11 using the most updated fatality estimate). 5 other civilians were also reportedly injured. Four 10-wheelers cars were also flamed.",11,1618480373,MMR,MMR007008,military versus civilians,TRUE,Mar,yes
7801677,104,MMR14614,14614,2021-03-31T00:00:00Z,2021,1,Explosions/Remote violence,Air/drone strike,Military Forces of Myanmar (2021-),NA,1,KNU/KNLA: Karen National Union/Karen National Liberation Army,NA,2,12,Southeast Asia,Myanmar,Kayin,Hpapun,Hpapun,Hpapun,18.065,97.4449,2,VOA; Irrawaddy,National-International,"On 31 March 2021, in Hpapun township (Hpapun District, Kayin State), the Myanmar military attacked with a fighter jet around the KNU brigade-5 controlled area. The Myanmar military also allegedly fired artillery shells inside the Hpapun town. Casualties unknown.",0,1617737279,MMR,MMR003003,military versus rebels,FALSE,Mar,no
7801679,104,MMR14621,14621,2021-03-31T00:00:00Z,2021,1,Explosions/Remote violence,Grenade,Unidentified Armed Group (Myanmar),NA,3,Military Forces of Myanmar (2021-),Police Forces of Myanmar (2021-),1,13,Southeast Asia,Myanmar,Kayin,Kawkareik,Kawkareik,Kawkareik,16.5555,98.24,1,Democratic Voice of Burma; Karen Information Center News,Subnational-National,"On 31 March 2021, in Kawkareik town, Kawkareik township (Kawkareik District, Kayin State), an unidentified motorcyclist threw a handmade bomb at the military-owned Myanmar Economic Bank in the evening. Three members of security forces who were providing security at the bank were injured, including a military captain who was in critical condition, and two other police officers who sustained minor injuries. It was reported that more than 50 shots from small arms were fired following the explosion.",0,1617737279,MMR,MMR003006,military versus political militia,FALSE,Mar,yes
7801751,104,MMR14555,14555,2021-03-30T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),NA,3,Police Forces of Myanmar (2021-),NA,1,13,Southeast Asia,Myanmar,Bago-East,Bago,Bago,Bago,17.3352,96.4813,1,Democratic Voice of Burma,National,"On 30 March 2021, in Bago (Bago Township, Bago Region), a bomb exploded inside the district police chief office. DVB reported casualities unknown.",0,1618480380,MMR,MMR007001,military versus political militia,FALSE,Mar,yes
7801761,104,MMR14616,14616,2021-03-31T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),NA,3,NA,NA,0,30,Southeast Asia,Myanmar,Kachin,Mohnyin,Mohnyin,Htan Ta Pin,24.7938,96.3932,1,Democratic Voice of Burma,National,"On 31 March 2021, in Htan Ta Pin village (Mohnyin township, Mohnyin district, Kachin State), a bomb exploded at the bottom of Nant Yin Chaung concrete bridge. No party has claimed the responsibility for the bombing.",0,1617737280,MMR,MMR001007,sole political militia action,FALSE,Mar,yes
7801778,104,MMR14567,14567,2021-03-30T00:00:00Z,2021,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Myanmar (2021-),NA,1,Civilians (Myanmar),NA,7,17,Southeast Asia,Myanmar,Kachin,Mohnyin,Hpakant,Kamaing,25.5226,96.7115,1,Democratic Voice of Burma,National,"On 30 March 2021, in Kamaing town, Hpakant township (Mohnyin District, Kachin State), Kamaing town-based Myanmar military fired artillery shells. A 20-year-old girl was injured. In last week, the Myanmar military and KIA clashed around Kamaing town.",0,1617737280,MMR,MMR001009,military versus civilians,FALSE,Mar,yes
7801794,104,MMR14658,14658,2021-04-01T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),NA,3,Civilians (Myanmar),NA,7,37,Southeast Asia,Myanmar,Mon,Thaton,Bilin,Bilin,17.2178,97.2305,2,Democratic Voice of Burma,National,"On 1 April 2021, between Zoke Thoke and Wea Ka Lay villages in Bilin township (Thaton District, Mon State), a landmine set up by an unknown armed group exploded. The explosion killed 3 civilians, including a 10-year-old child and injured at least 30 civilians.",3,1617737280,MMR,MMR011010,political militia versus civilians,TRUE,Apr,yes
7801809,104,MMR14709,14709,2021-04-02T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),NA,3,Military Forces of Myanmar (2021-),NA,1,13,Southeast Asia,Myanmar,Shan-North,Lashio,Lashio,Lashio,22.9359,97.7498,1,Democratic Voice of Burma,National,"On 2 April 2021, in Lashio town (Lashio Township, Lashio District, Shan State), an unknown armed group threw a handmade bomb inside the Myanmar military recruitment office compound. No casualties reported.",0,1618480283,MMR,MMR015001,military versus political militia,FALSE,Apr,yes
7801822,104,MMR14373,14373,2021-03-27T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),NA,3,Civilians (Myanmar),Government of Myanmar (2021-) State Administration Council,7,37,Southeast Asia,Myanmar,Yangon,Yangon-West,Bahan,Bahan,16.8106,96.1574,2,Eleven Media Group,National,"On 27 March 2021, in front of the Singapore Embassy in Bahan township (Yangon-east District, Yangon Region), an unknown person with a car threw a hand grenade into the compound of the former Ministry of Home Affair office. The explosion damaged the office building.",0,1618480487,MMR,MMR013044,political militia versus civilians,FALSE,Mar,yes
7801825,104,MMR14437,14437,2021-03-27T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),NA,3,NA,NA,0,30,Southeast Asia,Myanmar,Sagaing,Katha,Indaw,Si Pein,24.4437,96.1794,2,Eleven Media Group,National,"On 27 March 2021, near Si Pein village (Indaw Township, Katha District, Sagaing Region), an unknown armed group attacked a bridge connecting Sagaing region and Kachin State with a landmine. The explosion damaged the bridge a little, however, cars can still pass through it.",0,1617737280,MMR,MMR005021,sole political militia action,FALSE,Mar,yes
7801826,104,MMR14403,14403,2021-03-27T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),NA,3,Police Forces of Myanmar (2021-),NA,1,13,Southeast Asia,Myanmar,Yangon,Yangon-West,Kyeemyindaing,Kyeemyindaing,16.8146,96.1219,2,Eleven Media Group,National,"On 27 March 2021, at Oe Bo Ward in Kyeemyindaing township (Yangon (West) District, Yangon Region), an unknown person passed through a police station with a Mark II car and threw two grenades into the police station compound. The explosion damaged the police double cab car.",0,1618480488,MMR,MMR013038,military versus political militia,FALSE,Mar,yes
7801835,104,MMR14441,14441,2021-03-27T00:00:00Z,2021,1,Explosions/Remote violence,Grenade,Military Forces of Myanmar (2021-),Police Forces of Myanmar (2021-),1,Civilians (Myanmar),NA,7,17,Southeast Asia,Myanmar,Yangon,Yangon-East,Tamwe,Tamwe,16.8102,96.1765,2,Irrawaddy,National,"On 27 March 2021, in Tamwe town, Tamwe township (Yangon (East) District, Yangon Region), the security forces (assumed to be the military and police) reportedly fired grenade killing one civilian.",1,1618480491,MMR,MMR013015,military versus civilians,TRUE,Mar,yes
7801836,104,MMR14546,14546,2021-03-29T00:00:00Z,2021,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Myanmar (2021-),NA,1,KIO/KIA: Kachin Independence Organization/Kachin Independence Army,NA,2,12,Southeast Asia,Myanmar,Kachin,Myitkyina,Tanai,Tanai,26.4856,96.6992,2,Irrawaddy,National,"On 29 March 2021, in Tanai township (Myitkyina District, Kachin State), the Myanmar military fired artillery shells into the KIA controlled area. Casualties unknown.",0,1617737280,MMR,MMR001004,military versus rebels,FALSE,Mar,no
7801840,104,MMR14535,14535,2021-03-29T00:00:00Z,2021,1,Explosions/Remote violence,Air/drone strike,Military Forces of Myanmar (2021-),NA,1,KIO/KIA: Kachin Independence Organization/Kachin Independence Army,NA,2,12,Southeast Asia,Myanmar,Kachin,Mohnyin,Mogaung,Nammatee,25.3783,97.0089,2,Irrawaddy,National,"On 29 March 2021, in the Nammatee town area (Mogaung Township, Mohnyin District, Kachin State), the Myanmar military bombed the KIA battalion-14 and battalion-11 areas with fighter jets. Casualties unknown.",0,1617737280,MMR,MMR001008,military versus rebels,FALSE,Mar,no
7801845,104,MMR14583,14583,2021-03-30T00:00:00Z,2021,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Myanmar (2021-),NA,1,KIO/KIA: Kachin Independence Organization/Kachin Independence Army,NA,2,12,Southeast Asia,Myanmar,Kachin,Bhamo,Momauk,Momauk,24.2508,97.3481,2,Kachin News Group,Subnational,"On 30 March 2021, in Momauk township (Bhamo District, Kachin State), the Hka Ya Bum-based Myanmar military fired 2 rounds of 120 MM mortars on the KIA's positions at Alen Bum. The Gum Ra Dabaing-based Myanmar military as well as the Myanmar military stationed at Nam Ya and Ka Maing also fired several rounds of mortars on the same KIA area. Casualties unknown.",0,1617737280,MMR,MMR001012,military versus rebels,FALSE,Mar,no
7801846,104,MMR14420,14420,2021-03-27T00:00:00Z,2021,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Myanmar (2021-),NA,1,KIO/KIA: Kachin Independence Organization/Kachin Independence Army,NA,2,12,Southeast Asia,Myanmar,Kachin,Mohnyin,Hpakant,Nam Ya,25.6182,96.5813,2,Kachin News Group,Subnational,"On 27 March 2021, in Hpakant Township (Mohnyin District, Kachin State), the Nam Ya-based Myanmar military LIB-12 fired artillery shells towards the KIA battalion-44 of brigade-9 position. Casualties unknown.",0,1617737280,MMR,MMR001009,military versus rebels,FALSE,Mar,yes
7801847,104,MMR14354,14354,2021-03-15T00:00:00Z,2021,3,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),NA,3,Civilians (Myanmar),NA,7,37,Southeast Asia,Myanmar,Kachin,Bhamo,Mansi,Mansi,24.1161,97.2966,2,Kachin News Group,Subnational,"Around 15 March 2021 (month of), in the Man Wein Gyi area in Mansi township (coded as Myitkyina, Kachin State), two residents stepped a landmine and died. Afterwards, along with an intensifying tension between the Myanmar military and ethnic armed groups, some residents fled to IDP camp.",2,1617737280,MMR,MMR001013,political militia versus civilians,TRUE,Mar,yes
7801848,104,MMR14366,14366,2021-03-26T00:00:00Z,2021,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Myanmar (2021-),NA,1,KIO/KIA: Kachin Independence Organization/Kachin Independence Army,NA,2,12,Southeast Asia,Myanmar,Kachin,Myitkyina,Myitkyina,Myitkyina,25.3832,97.3963,3,Kachin News Group,Subnational,"On 26 March 2021, in Kachin State (coded as Myitkyina), the San Kan-based Myanmar military IB-276 fired 60-MM mortars towards the Hka Yaw Gawng camp of the KIA battalion-15 of brigade-3. Casualties unknown.",0,1617737280,MMR,MMR001001,military versus rebels,FALSE,Mar,yes
7801851,104,MMR14635,14635,2021-03-31T00:00:00Z,2021,1,Explosions/Remote violence,Air/drone strike,Military Forces of Myanmar (2021-),NA,1,KIO/KIA: Kachin Independence Organization/Kachin Independence Army,NA,2,12,Southeast Asia,Myanmar,Kachin,Mohnyin,Mohnyin,Mohnyin,24.7782,96.3686,2,Kachin News Group,Subnational,"On 31 March 2021, in Mohnyin Township (Mohnyin District, Kachin State), the Myanmar military bombed the KIA brigade-8 headquarters with two fighter jets two times. Two fighter jets bombed the headquarters at 3:00 PM and 4:40 PM for the second time. Casualties unknown.",0,1617737280,MMR,MMR001007,military versus rebels,FALSE,Mar,no
7801853,104,MMR14474,14474,2021-03-28T00:00:00Z,2021,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Myanmar (2021-),NA,1,KIO/KIA: Kachin Independence Organization/Kachin Independence Army,NA,2,12,Southeast Asia,Myanmar,Kachin,Bhamo,Momauk,Momauk,24.2508,97.3481,2,Kachin News Group,Subnational,"On 28 March 2021, in Momauk township (Bhamo District, Kachin State), the Myanmar military fired 120 MM mortars at the KIA battalion-15 and battalion-17 positions of the KIA brigade-3.",0,1617737280,MMR,MMR001012,military versus rebels,FALSE,Mar,no
7801854,104,MMR14361,14361,2021-03-26T00:00:00Z,2021,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Myanmar (2021-),NA,1,KIO/KIA: Kachin Independence Organization/Kachin Independence Army,NA,2,12,Southeast Asia,Myanmar,Kachin,Myitkyina,Injangyang,Injangyang,25.8666,97.85,2,Kachin News Group,Subnational,"On 26 March 2021, in Injangyang township (Myitkyina District, Kachin State), the Gway Htaw-based Myanmar military IB-276 fired 60-MM mortars three times at the KIA battalion-3 of brigade-1 position. Casualties unknown.",0,1617737280,MMR,MMR001003,military versus rebels,FALSE,Mar,no
7801855,104,MMR14419,14419,2021-03-27T00:00:00Z,2021,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Myanmar (2021-),NA,1,KIO/KIA: Kachin Independence Organization/Kachin Independence Army,NA,2,12,Southeast Asia,Myanmar,Kachin,Myitkyina,Myitkyina,Myitkyina,25.3832,97.3963,3,Kachin News Group,Subnational,"On 27 March 2021, in Kachin State (coded as Myitkyina), Hka Yar Taung-based Myanmar military fired 120 MM towards KIA positions four times. Casualties unknown.",0,1617737280,MMR,MMR001001,military versus rebels,FALSE,Mar,yes
7801860,104,MMR14715,14715,2021-04-02T00:00:00Z,2021,1,Explosions/Remote violence,Grenade,Unidentified Armed Group (Myanmar),NA,3,Police Forces of Myanmar (2021-),NA,1,13,Southeast Asia,Myanmar,Kayin,Myawaddy,Myawaddy,Myawaddy,16.6891,98.5089,2,Karen Information Center News,Subnational,"On 2 April 2021, in Myawaddy township (Myawaddy district, Kayin State), two motorcyclists reportedly threw grenades at the police station located near the Thai-Burmese Friendship Bridge No. 2. A police officer was injured in the right hand.",0,1617737280,MMR,MMR003005,military versus political militia,FALSE,Apr,yes
7801864,104,MMR14362,14362,2021-03-26T00:00:00Z,2021,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Myanmar (2021-),NA,1,Civilians (Myanmar),NA,7,17,Southeast Asia,Myanmar,Kayin,Kawkareik,Kyainseikgyi,Kawt Nwet,15.9905,98.3578,1,Karen Information Center News,Subnational,"On 26 March 2021, in Kawt Nwet village (Kyainseikgyi Township, Kawkareik District, Kachin State), the Myanmar military operation command (SaKaKha-12) fired three 60mm at the Kawt Nwet village. Two out of three 60mm exploded in the village, injuring a 27-year-old man and his 5-year-old son.",0,1617737280,MMR,MMR003007,military versus civilians,FALSE,Mar,yes
7801867,104,MMR14005,14005,2021-03-10T00:00:00Z,2021,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Myanmar (2021-),NA,1,NA,NA,0,10,Southeast Asia,Myanmar,Mon,Thaton,Thaton,Pein Hne Taw (Auk),17.1137,97.4822,1,Karen Information Center News,National,"On 10 March 2021, in Pein Hne Taw village (coded as Pein Hne Taw (Auk)), Thaton Township (Thaton District, Mon State), the Pein Hne Taw based Myanmar military fired artillery shells in civilian residential areas. Afterwards, the villagers fled.",0,1617737280,MMR,MMR011007,sole military action,FALSE,Mar,yes
